study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB11841	ERP013257	SAMEA103936752	ERS1625920	ERX1961586	ERR1901215	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	76342	38306207	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-57	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-57	7295926;9904124	e778e2cd4be1206eec3c82e67b653280;08ad1c8e41954ff96aa3bf73714fb8b8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901215/ERR1901215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901215/ERR1901215_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901215/ERR1901215_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/005/ERR1901215/ERR1901215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901215/ERR1901215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/005/ERR1901215/ERR1901215_2.fastq.gz	7506472;10167259	b184e213a406568bec2133a02b1aa434;cb13c7ae82235dcbf0e14cdf0d717b30	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/108_S111_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/108_S111_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/108_S111_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/108_S111_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/108_S111_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/108_S111_L001_R2_001.fastq.gz	FASTQ;FASTQ	22150333	1cefd7c0e1aa4add10a860b3c83456d4	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901215	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/005/ERR1901215	ftp.sra.ebi.ac.uk/vol1/err/ERR190/005/ERR1901215				108		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936753	ERS1625921	ERX1961587	ERR1901216	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	102117	51236767	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-58	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-58	10073423;14029836	9ec0b527600279d127b95c6dfbd33cae;b5ba5586a3fc6e6c55d2c670707d2301	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901216/ERR1901216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901216/ERR1901216_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901216/ERR1901216_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/006/ERR1901216/ERR1901216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901216/ERR1901216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/006/ERR1901216/ERR1901216_2.fastq.gz	10344027;14380489	67eba0f013392f884dfedb6e9ed5c99d;3ccc69f587858adbb5723a111dc446c6	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/109_S112_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/109_S112_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/109_S112_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/109_S112_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/109_S112_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/109_S112_L001_R2_001.fastq.gz	FASTQ;FASTQ	30299326	d02e74c12178a2f41ac9f472ae6ec9ae	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901216	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/006/ERR1901216	ftp.sra.ebi.ac.uk/vol1/err/ERR190/006/ERR1901216				109		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936754	ERS1625922	ERX1961588	ERR1901217	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	76056	38158278	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-59	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-59	8308544;11033707	fbd142a7bca7bf02f1d532feeb2582af;7a57eae30a68a4a7014dbd5cc5569943	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901217/ERR1901217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901217/ERR1901217_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901217/ERR1901217_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/007/ERR1901217/ERR1901217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901217/ERR1901217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/007/ERR1901217/ERR1901217_2.fastq.gz	8525814;11309394	385b1ed234cbd297bc2e64870d9014ec;2868fbacdcae4adbd3fd7342ee3a6a3c	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/110_S113_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/110_S113_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/110_S113_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/110_S113_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/110_S113_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/110_S113_L001_R2_001.fastq.gz	FASTQ;FASTQ	23444339	92252e1b8756d0fb49825b5a7f09df79	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901217	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/007/ERR1901217	ftp.sra.ebi.ac.uk/vol1/err/ERR190/007/ERR1901217				110		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936755	ERS1625923	ERX1961589	ERR1901218	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	90973	45645332	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-60	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-60	8759211;12313353	bf305ab43963f3c08f96587d086bbc89;6d2bb233a5100dbe4ba2e529a7138b8d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901218/ERR1901218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901218/ERR1901218_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901218/ERR1901218_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/008/ERR1901218/ERR1901218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901218/ERR1901218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/008/ERR1901218/ERR1901218_2.fastq.gz	9002905;12626725	7bb16a1974498b8d909abe6a25d93954;bb598acb46dddd8c728152a9a3e7c8c2	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/111_S114_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/111_S114_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/111_S114_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/111_S114_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/111_S114_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/111_S114_L001_R2_001.fastq.gz	FASTQ;FASTQ	26632119	aa6e751d3bb55a6499337b4610ae7eae	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901218	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/008/ERR1901218	ftp.sra.ebi.ac.uk/vol1/err/ERR190/008/ERR1901218				111		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936756	ERS1625924	ERX1961590	ERR1901219	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	96563	48451692	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-61	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-61	10488879;13759988	85a91201c5370d16059881c9663ebea8;da95c88e71660e9a4acf0431346e6993	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901219/ERR1901219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901219/ERR1901219_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901219/ERR1901219_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/009/ERR1901219/ERR1901219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901219/ERR1901219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/009/ERR1901219/ERR1901219_2.fastq.gz	10758374;14104769	d770f318322540ea317e157b70cd140c;a6ca489e6b5d28bc7c15e05c8838972a	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/112_S115_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/112_S115_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/112_S115_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/112_S115_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/112_S115_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/112_S115_L001_R2_001.fastq.gz	FASTQ;FASTQ	28950452	b5250d276b2d6dd62ff2e8a5e92b659e	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901219	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/009/ERR1901219	ftp.sra.ebi.ac.uk/vol1/err/ERR190/009/ERR1901219				112		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936757	ERS1625925	ERX1961591	ERR1901220	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	90969	45647555	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-62	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-62	9735434;12503715	3d51b9906a547b27e171e5a1b50fade2;d225801b16fd32ccd954648c74d1c6b1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901220/ERR1901220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901220/ERR1901220_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901220/ERR1901220_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/000/ERR1901220/ERR1901220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901220/ERR1901220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/000/ERR1901220/ERR1901220_2.fastq.gz	9996073;12830235	d135536ee5092afa504dc15838cf8a68;65b36beb34202ba4b1179081fa7747d6	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/113_S116_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/113_S116_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/113_S116_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/113_S116_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/113_S116_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/113_S116_L001_R2_001.fastq.gz	FASTQ;FASTQ	26793074	3381f02383c863e17ccaabf797d82ed8	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901220	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/000/ERR1901220	ftp.sra.ebi.ac.uk/vol1/err/ERR190/000/ERR1901220				113		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936758	ERS1625926	ERX1961592	ERR1901221	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	113590	56997908	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-63	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-63	12222339;15620809	d6c549a2c455f45aa1a2ef943c86a8cf;98d1a7b5526c0f0d6f4523a52d6b12a4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901221/ERR1901221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901221/ERR1901221_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901221/ERR1901221_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/001/ERR1901221/ERR1901221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901221/ERR1901221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/001/ERR1901221/ERR1901221_2.fastq.gz	12533143;16015997	734dc3cdd1d7c2a0c1b310e07d85b6ad;67a11d62f3710f5025cd0cb5bfecd6e1	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/114_S117_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/114_S117_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/114_S117_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/114_S117_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/114_S117_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/114_S117_L001_R2_001.fastq.gz	FASTQ;FASTQ	33635464	aaf828ed1c09f9030bd03e0ebaa46089	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901221	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/001/ERR1901221	ftp.sra.ebi.ac.uk/vol1/err/ERR190/001/ERR1901221				114		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936759	ERS1625927	ERX1961593	ERR1901222	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	100900	50628356	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-64	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-64	10900284;14259772	c468345ec9f3b664707cad21e452d4b8;afacd68e1033190980e4e790b730d7ba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901222/ERR1901222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901222/ERR1901222_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901222/ERR1901222_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/002/ERR1901222/ERR1901222_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901222/ERR1901222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/002/ERR1901222/ERR1901222_2.fastq.gz	11183621;14619069	a12347ed4e3709d4e9b2e0334e0768cd;36ea791d737b1d70c05b3a50ec4da5f7	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/115_S118_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/115_S118_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/115_S118_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/115_S118_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/115_S118_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/115_S118_L001_R2_001.fastq.gz	FASTQ;FASTQ	30253256	5a4042829e1276df0a3fd414d5bf81c0	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901222	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/002/ERR1901222	ftp.sra.ebi.ac.uk/vol1/err/ERR190/002/ERR1901222				115		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936760	ERS1625928	ERX1961594	ERR1901223	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	106052	53214606	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-65	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-65	11544036;14810682	dd59ec6c6eb2f8dd970440db8d1ae509;36b2490f560f1313cd1956141ac13993	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901223/ERR1901223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901223/ERR1901223_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901223/ERR1901223_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/003/ERR1901223/ERR1901223_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901223/ERR1901223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/003/ERR1901223/ERR1901223_2.fastq.gz	11844598;15187895	45829612f9eb619e239818394d1f007e;0b43873ef9bfddfdb0dc4221f073ffa6	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/116_S119_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/116_S119_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/116_S119_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/116_S119_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/116_S119_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/116_S119_L001_R2_001.fastq.gz	FASTQ;FASTQ	31608141	c444d0e28c6aa0382a3479ce2e3c88b6	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901223	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/003/ERR1901223	ftp.sra.ebi.ac.uk/vol1/err/ERR190/003/ERR1901223				116		UC-FMT-study	0	2017-03-28
PRJEB11841	ERP013257	SAMEA103936761	ERS1625929	ERX1961595	ERR1901224	ERA863107	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	unspecified	0	PAIRED	AMPLICON	METAGENOMIC	PCR	89771	45041069	MEDICAL UNIVERSITY GRAZ	2017-03-28	2017-12-06	Illumina MiSeq paired end sequencing	The taxonomic composition of the donor intestinal microbiota is a major factor influencing the efficacy of faecal microbiota transplantation in therapy refractory ulcerative colitis.	ena-STUDY-MEDICAL UNIVERSITY GRAZ-23-11-2015-09:15:45:835-315	ena-EXPERIMENT-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-66	ena-RUN-MEDICAL UNIVERSITY GRAZ-28-03-2017-12:22:02:539-66	9628739;12491455	aa9d872f834dea893f2b5d6ca9ca28b6;23602792ba4cc112f051207805f462e9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901224/ERR1901224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901224/ERR1901224_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901224/ERR1901224_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR190/004/ERR1901224/ERR1901224_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901224/ERR1901224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR190/004/ERR1901224/ERR1901224_2.fastq.gz	9869898;12796868	2ba5abafc852e7cba49907b1f5400562;7e9476af134ec8f2e6e8860c4fdda15a	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/135_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/135_S1_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/135_S1_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/ERA863/ERA863107/fastq/135_S1_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/135_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA863/ERA863107/fastq/135_S1_L001_R2_001.fastq.gz	FASTQ;FASTQ	28210056	bf4feeea72ae2e84bcd5b11b04e7a84f	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901224	fasp.sra.ebi.ac.uk:/vol1/err/ERR190/004/ERR1901224	ftp.sra.ebi.ac.uk/vol1/err/ERR190/004/ERR1901224				135		UC-FMT-study	0	2017-03-28
